"dia";"hora";"sanpedro/004/humidity";"sanpedro/004/temp_dry";"sanpedro/004/temp_wet"
"2013-04-26";"11:35:05";74;24.8;21.2
"2013-04-26";"11:34:53";74;24.9;21.2
"2013-04-26";"11:34:48";;;
"2013-04-26";"11:34:36";73;25;21.2
"2013-04-26";"11:34:25";73;25;21.1
"2013-04-26";"11:34:02";73;25;21.2
"2013-04-26";"11:33:51";73;25;21.1
"2013-04-26";"11:33:23";73;24.9;21.1
"2013-04-26";"11:33:11";74;24.8;21.1
"2013-04-26";"11:33:00";74;24.7;21.1
"2013-04-26";"11:32:54";;;
"2013-04-26";"11:32:31";76;24.6;21.2
"2013-04-26";"11:32:26";76;24.6;21.3
"2013-04-26";"11:32:20";77;24.5;21.3
"2013-04-26";"11:32:14";78;24.4;21.3
"2013-04-26";"11:32:03";78;24.5;21.4
"2013-04-26";"11:31:57";77;24.6;21.4
"2013-04-26";"11:31:51";78;24.6;21.5
"2013-04-26";"11:31:40";77;24.7;21.5
"2013-04-26";"11:31:34";77;24.6;21.4
"2013-04-26";"11:31:28";76;24.6;21.3
"2013-04-26";"11:31:23";76;24.6;21.2
"2013-04-26";"11:31:17";76;24.5;21.1
"2013-04-26";"11:31:11";76;24.4;21.1
"2013-04-26";"11:31:06";76;24.4;21
"2013-04-26";"11:31:00";76;24.3;21
"2013-04-26";"11:30:37";76;24.3;20.9
"2013-04-26";"11:30:31";75;24.3;20.8
"2013-04-26";"11:30:04";;;
"2013-04-26";"11:30:03";75;24.2;20.7
"2013-04-26";"11:29:57";74;24.3;20.7
"2013-04-26";"11:29:52";75;24.3;20.8
"2013-04-26";"11:29:35";75;24.4;20.9
"2013-04-26";"11:29:29";75;24.5;21
"2013-04-26";"11:29:23";74;24.6;21
"2013-04-26";"11:29:18";74;24.7;21
"2013-04-26";"11:28:44";73;24.8;21
"2013-04-26";"11:28:38";73;24.9;21
"2013-04-26";"11:28:33";72;24.9;20.9
"2013-04-26";"11:28:21";72;24.8;20.8
"2013-04-26";"11:27:58";71;24.8;20.7
"2013-04-26";"11:27:41";72;24.8;20.8
"2013-04-26";"11:27:30";73;24.7;20.9
"2013-04-26";"11:27:24";73;24.8;20.9
"2013-04-26";"11:26:56";72;24.8;20.8
"2013-04-26";"11:26:50";71;24.9;20.8
"2013-04-26";"11:26:44";71;24.9;20.7
"2013-04-26";"11:26:39";71;24.8;20.7
"2013-04-26";"11:26:33";71;24.8;20.6
"2013-04-26";"11:26:22";70;24.8;20.5
"2013-04-26";"11:26:16";71;24.7;20.5
"2013-04-26";"11:26:10";71;24.6;20.5
"2013-04-26";"11:26:04";71;24.6;20.4
"2013-04-26";"11:25:59";70;24.5;20.3
"2013-04-26";"11:25:53";71;24.4;20.3
"2013-04-26";"11:25:47";70;24.4;20.2
"2013-04-26";"11:25:42";71;24.3;20.2
"2013-04-26";"11:25:36";72;24.2;20.2
"2013-04-26";"11:25:30";73;24.1;20.2
"2013-04-26";"11:25:24";73;24;20.2
"2013-04-26";"11:25:18";73;24;20.3
"2013-04-26";"11:25:13";73;24.1;20.3
"2013-04-26";"11:24:50";74;24.2;20.5
"2013-04-26";"11:24:44";74;24.1;20.5
"2013-04-26";"11:24:39";;;
"2013-04-26";"11:24:33";75;24;20.5
"2013-04-26";"11:24:27";75;23.9;20.5
"2013-04-26";"11:24:05";;;
"2013-04-26";"11:24:04";75;24;20.5
"2013-04-26";"11:23:30";74;24.1;20.5
"2013-04-26";"11:23:24";74;24;20.4
"2013-04-26";"11:23:19";;;
"2013-04-26";"11:23:18";75;23.9;20.4
"2013-04-26";"11:23:01";74;23.9;20.3
"2013-04-26";"11:22:56";73;23.9;20.2
"2013-04-26";"11:22:50";73;23.9;20.1
"2013-04-26";"11:22:44";73;23.8;20.1
"2013-04-26";"11:22:33";73;23.8;20
"2013-04-26";"11:22:27";73;23.7;19.9
"2013-04-26";"11:22:21";73;23.6;19.8
"2013-04-26";"11:22:16";73;23.5;19.8
"2013-04-26";"11:22:10";72;23.5;19.7
"2013-04-26";"11:21:58";72;23.5;19.6
"2013-04-26";"11:21:42";72;23.4;19.6
"2013-04-26";"11:21:36";72;23.3;19.5
"2013-04-26";"11:21:30";72;23.3;19.4
"2013-04-26";"11:21:25";72;23.2;19.3
"2013-04-26";"11:20:39";72;23.1;19.2
"2013-04-26";"11:20:22";71;23.1;19.1
"2013-04-26";"11:19:59";72;23.1;19.2
"2013-04-26";"11:19:53";72;23.2;19.3
"2013-04-26";"11:19:48";72;23.2;19.4
"2013-04-26";"11:19:31";72;23.3;19.4
"2013-04-26";"11:19:19";72;23.3;19.5
"2013-04-26";"11:19:14";72;23.4;19.6
"2013-04-26";"11:19:08";72;23.5;19.7
"2013-04-26";"11:19:02";73;23.6;19.8
"2013-04-26";"11:18:56";73;23.7;20
"2013-04-26";"11:18:51";75;23.7;20.2
"2013-04-26";"11:18:34";75;23.8;20.3
"2013-04-26";"11:18:22";75;23.8;20.4
"2013-04-26";"11:18:16";77;23.7;20.5
"2013-04-26";"11:18:05";76;23.7;20.4
"2013-04-26";"11:17:59";76;23.6;20.4
"2013-04-26";"11:17:54";76;23.6;20.3
"2013-04-26";"11:17:48";75;23.6;20.2
"2013-04-26";"11:17:08";76;23.5;20.2
"2013-04-26";"11:17:02";76;23.4;20.2
"2013-04-26";"11:16:51";77;23.3;20.2
"2013-04-26";"11:16:39";76;23.3;20.1
"2013-04-26";"11:15:28";77;23.2;20.1
"2013-04-26";"11:15:05";76;23.3;20.1
"2013-04-26";"11:14:53";76;23.3;20
"2013-04-26";"11:14:47";76;23.4;20.1
"2013-04-26";"11:14:35";75;23.5;20.1
"2013-04-26";"11:14:24";75;23.6;20.1
"2013-04-26";"11:14:12";74;23.7;20.1
"2013-04-26";"11:13:26";73;23.8;20.1
"2013-04-26";"11:13:15";73;23.9;20.1
"2013-04-26";"11:12:41";71;24.1;20.1
"2013-04-26";"11:12:35";72;24;20.1
"2013-04-26";"11:12:29";72;24;20
"2013-04-26";"11:12:17";72;23.9;20
"2013-04-26";"11:12:06";73;23.8;20
"2013-04-26";"11:12:00";73;23.7;19.9
"2013-04-26";"11:11:43";72;23.7;19.8
"2013-04-26";"11:11:31";73;23.8;20
"2013-04-26";"11:11:26";73;23.8;20.1
"2013-04-26";"11:11:20";73;23.9;20.2
"2013-04-26";"11:11:08";74;23.8;20.2
"2013-04-26";"11:11:03";;;
"2013-04-26";"11:11:02";75;23.7;20.2
"2013-04-26";"11:10:56";74;23.8;20.2
"2013-04-26";"11:10:33";73;23.9;20.2
"2013-04-26";"11:10:05";74;23.9;20.3
"2013-04-26";"11:09:53";73;23.9;20.2
"2013-04-26";"11:09:47";74;23.8;20.2
"2013-04-26";"11:09:30";73;23.8;20.1
"2013-04-26";"11:09:24";74;23.8;20.2
"2013-04-26";"11:09:18";73;23.8;20.1
"2013-04-26";"11:09:01";74;23.7;20.1
"2013-04-26";"11:08:49";74;23.8;20.2
"2013-04-26";"11:08:44";75;23.8;20.3
"2013-04-26";"11:08:26";74;23.9;20.3
"2013-04-26";"11:08:09";73;24;20.3
"2013-04-26";"11:07:52";74;23.9;20.3
"2013-04-26";"11:07:41";73;23.9;20.2
"2013-04-26";"11:07:35";74;23.8;20.2
"2013-04-26";"11:07:29";73;23.8;20.1
"2013-04-26";"11:07:12";74;23.7;20.1
"2013-04-26";"11:06:14";73;23.8;20.1
"2013-04-26";"11:06:02";73;23.9;20.1
"2013-04-26";"11:05:51";72;24.1;20.2
"2013-04-26";"11:05:34";72;24.2;20.2
"2013-04-26";"11:05:16";71;24.3;20.2
"2013-04-26";"11:04:42";70;24.4;20.2
"2013-04-26";"11:04:36";70;24.5;20.2
"2013-04-26";"11:04:30";70;24.4;20.2
"2013-04-26";"11:03:55";70;24.4;20.1
"2013-04-26";"11:03:50";70;24.3;20.1
"2013-04-26";"11:03:44";71;24.2;20.1
"2013-04-26";"11:03:32";71;24.1;20.1
"2013-04-26";"11:03:27";72;24;20
"2013-04-26";"11:03:21";72;23.9;20
"2013-04-26";"11:03:15";73;23.8;20
"2013-04-26";"11:03:09";73;23.7;20
"2013-04-26";"11:03:03";74;23.6;20
"2013-04-26";"11:02:57";74;23.5;20
"2013-04-26";"11:02:52";;;
"2013-04-26";"11:02:51";75;23.4;20
"2013-04-26";"11:02:46";74;23.3;19.8
"2013-04-26";"11:02:40";75;23.2;19.8
"2013-04-26";"11:02:34";76;23.1;19.8
"2013-04-26";"11:02:28";76;23;19.8
"2013-04-26";"11:02:22";76;23;19.7
"2013-04-26";"11:02:17";75;23;19.6
"2013-04-26";"11:02:05";75;22.9;19.5
"2013-04-26";"11:01:53";75;22.8;19.4
"2013-04-26";"11:01:48";75;22.7;19.3
"2013-04-26";"11:01:42";75;22.6;19.2
"2013-04-26";"11:01:36";75;22.5;19.2
"2013-04-26";"11:01:30";76;22.4;19.1
"2013-04-26";"11:01:13";76;22.2;19
"2013-04-26";"11:01:07";76;22.1;18.9
"2013-04-26";"11:01:01";77;22;18.9
"2013-04-26";"11:00:55";76;22;18.8
"2013-04-26";"11:00:43";76;21.9;18.7
"2013-04-26";"11:00:37";75;21.9;18.6
"2013-04-26";"11:00:26";76;21.8;18.6
"2013-04-26";"11:00:20";76;21.7;18.6
"2013-04-26";"11:00:14";76;21.7;18.5
"2013-04-26";"11:00:08";76;21.6;18.5
"2013-04-26";"11:00:02";77;21.6;18.5
"2013-04-26";"10:59:56";77;21.5;18.5
"2013-04-26";"10:59:51";78;21.5;18.5
"2013-04-26";"10:59:45";78;21.4;18.5
"2013-04-26";"10:59:33";78;21.3;18.5
"2013-04-26";"10:59:27";79;21.2;18.5
"2013-04-26";"10:59:16";80;21.1;18.5
"2013-04-26";"10:59:10";80;21;18.5
"2013-04-26";"10:58:52";80;20.9;18.4
"2013-04-26";"10:58:40";80;20.8;18.3
"2013-04-26";"10:58:35";81;20.8;18.3
"2013-04-26";"10:57:31";81;20.7;18.3
"2013-04-26";"10:57:25";81;20.6;18.2
"2013-04-26";"10:57:19";80;20.6;18.1
"2013-04-26";"10:57:13";81;20.5;18.1
"2013-04-26";"10:57:07";81;20.4;18
"2013-04-26";"10:56:45";80;20.4;17.9
"2013-04-26";"10:56:39";80;20.3;17.8
"2013-04-26";"10:56:33";81;20.2;17.8
"2013-04-26";"10:56:15";80;20.2;17.7
"2013-04-26";"10:56:09";79;20.2;17.6
"2013-04-26";"10:56:04";79;20.2;17.5
"2013-04-26";"10:55:52";79;20.1;17.5
"2013-04-26";"10:55:40";78;20.1;17.4
"2013-04-26";"10:55:22";78;20;17.3
"2013-04-26";"10:55:11";78;19.9;17.2
"2013-04-26";"10:54:59";78;19.9;17.1
"2013-04-26";"10:54:47";77;19.9;17
"2013-04-26";"10:54:41";78;19.9;17.1
"2013-04-26";"10:54:35";77;20;17.1
"2013-04-26";"10:54:24";78;20;17.2
"2013-04-26";"10:54:18";77;20.1;17.2
"2013-04-26";"10:54:12";78;20.1;17.3
"2013-04-26";"10:54:01";78;20.2;17.4
"2013-04-26";"10:53:55";77;20.3;17.4
"2013-04-26";"10:53:49";77;20.4;17.5
"2013-04-26";"10:53:43";77;20.5;17.6
"2013-04-26";"10:53:38";77;20.6;17.7
"2013-04-26";"10:53:32";78;20.6;17.8
"2013-04-26";"10:53:14";78;20.7;17.9
"2013-04-26";"10:53:03";77;20.8;17.9
"2013-04-26";"10:52:57";78;20.8;18
"2013-04-26";"10:52:46";77;20.9;18
"2013-04-26";"10:52:40";78;20.9;18.1
"2013-04-26";"10:52:34";77;21;18.1
"2013-04-26";"10:52:22";78;21;18.2
"2013-04-26";"10:52:17";79;21;18.3
"2013-04-26";"10:52:11";78;21.1;18.3
"2013-04-26";"10:52:05";80;21.1;18.5
"2013-04-26";"10:51:59";79;21.2;18.5
"2013-04-26";"10:51:54";80;21.2;18.6
"2013-04-26";"10:51:25";79;21.3;18.6
"2013-04-26";"10:50:57";78;21.4;18.6
"2013-04-26";"10:50:34";79;21.4;18.7
"2013-04-26";"10:50:11";80;21.4;18.8
"2013-04-26";"10:49:53";79;21.4;18.7
"2013-04-26";"10:49:48";78;21.4;18.6
"2013-04-26";"10:49:42";79;21.3;18.6
"2013-04-26";"10:48:56";78;21.4;18.6
"2013-04-26";"10:48:45";78;21.4;18.5
"2013-04-26";"10:48:33";77;21.4;18.4
"2013-04-26";"10:48:22";76;21.4;18.3
"2013-04-26";"10:48:04";76;21.4;18.2
"2013-04-26";"10:47:53";76;21.5;18.3
"2013-04-26";"10:47:47";76;21.5;18.4
"2013-04-26";"10:47:41";76;21.6;18.5
"2013-04-26";"10:47:00";77;21.8;18.8
"2013-04-26";"10:46:54";76;21.9;18.8
"2013-04-26";"10:46:37";77;21.9;18.9
"2013-04-26";"10:46:20";78;21.8;18.9
"2013-04-26";"10:45:52";78;21.8;19
"2013-04-26";"10:45:41";79;21.8;19.1
"2013-04-26";"10:45:23";79;21.7;19
"2013-04-26";"10:45:18";80;21.6;19
"2013-04-26";"10:45:12";;;
"2013-04-26";"10:42:54";;;
"2013-04-26";"10:42:48";;;
"2013-04-26";"10:41:34";79;22;19.2
"2013-04-26";"10:41:11";79;21.9;19.2
"2013-04-26";"10:41:00";80;21.8;19.2
"2013-04-26";"10:40:49";80;21.9;19.3
"2013-04-26";"10:40:37";79;22;19.3
"2013-04-26";"10:40:26";79;22.1;19.3
"2013-04-26";"10:40:20";78;22.2;19.3
"2013-04-26";"10:40:09";79;22.2;19.4
"2013-04-26";"10:40:03";78;22.3;19.4
"2013-04-26";"10:39:58";78;22.4;19.5
"2013-04-26";"10:39:41";77;22.4;19.4
"2013-04-26";"10:39:29";77;22.5;19.4
"2013-04-26";"10:39:24";76;22.6;19.4
"2013-04-26";"10:39:18";75;22.7;19.4
"2013-04-26";"10:39:07";75;22.8;19.5
"2013-04-26";"10:38:55";76;22.9;19.6
"2013-04-26";"10:38:44";75;23;19.6
"2013-04-26";"10:38:38";74;23.1;19.6
"2013-04-26";"10:38:33";;;
"2013-04-26";"10:38:21";76;23.1;19.8
"2013-04-26";"10:38:15";75;23.1;19.7
"2013-04-26";"10:38:10";75;23;19.6
"2013-04-26";"10:37:47";74;23;19.5
"2013-04-26";"10:37:42";;;
"2013-04-26";"10:37:03";75;23;19.6
"2013-04-26";"10:36:40";76;23;19.7
"2013-04-26";"10:36:35";;;
"2013-04-26";"10:36:34";75;23;19.6
"2013-04-26";"10:36:29";74;23.1;19.6
"2013-04-26";"10:36:23";;;
"2013-04-26";"10:36:17";75;23.1;19.7
"2013-04-26";"10:36:12";75;23.2;19.8
"2013-04-26";"10:35:55";74;23.3;19.8
"2013-04-26";"10:35:49";74;23.4;19.8
"2013-04-26";"10:35:32";74;23.5;19.9
"2013-04-26";"10:35:27";73;23.6;19.8
"2013-04-26";"10:35:21";73;23.6;19.9
"2013-04-26";"10:35:15";73;23.7;19.9
"2013-04-26";"10:35:09";72;23.8;19.9
"2013-04-26";"10:35:04";71;23.9;19.9
"2013-04-26";"10:34:13";71;23.9;19.8
"2013-04-26";"10:34:08";70;23.9;19.7
"2013-04-26";"10:33:56";69;23.9;19.6
"2013-04-26";"10:33:51";69;23.9;19.5
"2013-04-26";"10:33:39";68;23.9;19.4
"2013-04-26";"10:33:28";68;23.8;19.3
"2013-04-26";"10:33:17";69;23.7;19.3
"2013-04-26";"10:33:05";69;23.6;19.2
"2013-04-26";"10:32:54";69;23.5;19.2
"2013-04-26";"10:32:43";70;23.5;19.3
"2013-04-26";"10:32:31";71;23.5;19.4
"2013-04-26";"10:32:26";71;23.5;19.5
"2013-04-26";"10:32:09";71;23.6;19.5
"2013-04-26";"10:32:03";71;23.5;19.4
"2013-04-26";"10:31:57";70;23.5;19.3
"2013-04-26";"10:31:41";69;23.5;19.2
"2013-04-26";"10:31:02";69;23.5;19.1
"2013-04-26";"10:30:45";67;23.6;19
"2013-04-26";"10:30:39";68;23.6;19.1
"2013-04-26";"10:30:28";67;23.6;19
"2013-04-26";"10:30:22";68;23.5;19
"2013-04-26";"10:30:16";67;23.5;18.9
"2013-04-26";"10:30:10";67;23.5;18.8
"2013-04-26";"10:30:05";67;23.4;18.7
"2013-04-26";"10:29:54";67;23.3;18.6
"2013-04-26";"10:29:48";67;23.2;18.5
"2013-04-26";"10:29:42";66;23.2;18.4
"2013-04-26";"10:29:20";66;23.1;18.3
"2013-04-26";"10:29:08";65;23.1;18.2
"2013-04-26";"10:29:03";65;23.2;18.2
"2013-04-26";"10:28:52";65;23.2;18.3
"2013-04-26";"10:28:40";65;23.3;18.3
"2013-04-26";"10:28:18";66;23.3;18.5
"2013-04-26";"10:28:12";67;23.3;18.6
"2013-04-26";"10:27:55";67;23.4;18.7
"2013-04-26";"10:27:50";67;23.4;18.8
"2013-04-26";"10:27:44";68;23.4;18.9
"2013-04-26";"10:27:27";67;23.5;18.9
"2013-04-26";"10:27:21";67;23.4;18.8
"2013-04-26";"10:27:16";68;23.3;18.8
"2013-04-26";"10:27:10";67;23.3;18.7
"2013-04-26";"10:27:04";67;23.3;18.6
"2013-04-26";"10:26:59";67;23.2;18.6
"2013-04-26";"10:26:53";68;23.1;18.6
"2013-04-26";"10:26:47";67;23.1;18.5
"2013-04-26";"10:26:42";66;23.1;18.4
"2013-04-26";"10:26:30";67;23;18.4
"2013-04-26";"10:26:19";66;23;18.3
"2013-04-26";"10:26:13";67;22.8;18.2
"2013-04-26";"10:26:08";66;22.8;18.1
"2013-04-26";"10:25:57";67;22.6;18.1
"2013-04-26";"10:25:51";68;22.5;18.1
"2013-04-26";"10:25:45";68;22.4;18
"2013-04-26";"10:25:39";69;22.3;18
"2013-04-26";"10:25:28";68;22.2;17.9
"2013-04-26";"10:25:22";68;22.1;17.8
"2013-04-26";"10:25:11";68;22;17.7
"2013-04-26";"10:25:05";69;21.9;17.7
"2013-04-26";"10:24:48";68;21.9;17.6
"2013-04-26";"10:24:31";68;21.8;17.5
"2013-04-26";"10:24:09";69;21.7;17.5
"2013-04-26";"10:23:35";69;21.6;17.4
"2013-04-26";"10:23:19";69;21.5;17.4
"2013-04-26";"10:23:07";70;21.5;17.5
"2013-04-26";"10:23:02";69;21.5;17.4
"2013-04-26";"10:22:56";69;21.4;17.3
"2013-04-26";"10:22:39";70;21.3;17.3
"2013-04-26";"10:22:33";71;21.2;17.3
"2013-04-26";"10:22:11";71;21.2;17.4
"2013-04-26";"10:21:54";72;21.1;17.4
"2013-04-26";"10:21:48";73;21.1;17.5
"2013-04-26";"10:21:20";72;21.1;17.4
"2013-04-26";"10:21:03";73;21.1;17.5
"2013-04-26";"10:20:40";72;21.2;17.5
"2013-04-26";"10:20:12";73;21.1;17.5
"2013-04-26";"10:19:56";72;21.2;17.5
"2013-04-26";"10:19:50";72;21.2;17.6
"2013-04-26";"10:19:44";72;21.3;17.6
"2013-04-26";"10:19:33";73;21.3;17.7
"2013-04-26";"10:18:53";72;21.4;17.7
"2013-04-26";"10:18:47";71;21.4;17.6
"2013-04-26";"10:18:30";71;21.5;17.6
"2013-04-26";"10:18:19";71;21.6;17.7
"2013-04-26";"10:18:08";70;21.7;17.7
"2013-04-26";"10:17:57";69;21.8;17.7
"2013-04-26";"10:17:51";69;21.9;17.7
"2013-04-26";"10:17:45";69;22;17.8
"2013-04-26";"10:17:39";69;22.1;17.9
"2013-04-26";"10:17:34";69;22.2;18
"2013-04-26";"10:17:28";69;22.4;18.1
"2013-04-26";"10:17:22";69;22.5;18.2
"2013-04-26";"10:17:17";69;22.6;18.3
"2013-04-26";"10:17:11";68;22.8;18.3
"2013-04-26";"10:17:05";68;22.9;18.5
"2013-04-26";"10:16:59";68;23;18.6
"2013-04-26";"10:16:54";68;23.2;18.7
"2013-04-26";"10:16:48";68;23.3;18.8
"2013-04-26";"10:16:42";68;23.4;18.9
"2013-04-26";"10:16:36";67;23.6;19
"2013-04-26";"10:16:31";67;23.7;19.1
"2013-04-26";"10:16:25";68;23.9;19.3
"2013-04-26";"10:16:19";68;24.1;19.5
"2013-04-26";"10:16:14";68;24.3;19.7
"2013-04-26";"10:16:08";68;24.4;19.8
"2013-04-26";"10:16:02";68;24.5;19.9
"2013-04-26";"10:15:56";69;24.6;20.1
"2013-04-26";"10:15:51";69;24.7;20.2
"2013-04-26";"10:15:45";69;24.8;20.3
"2013-04-26";"10:15:39";69;24.9;20.4
"2013-04-26";"10:15:34";;;
"2013-04-26";"10:15:33";69;25;20.5
"2013-04-26";"10:15:22";70;25;20.7
"2013-04-26";"10:15:16";70;25.1;20.7
"2013-04-26";"10:15:11";70;25.2;20.8
"2013-04-26";"10:15:05";69;25.3;20.8
"2013-04-26";"10:14:54";69;25.4;20.9
"2013-04-26";"10:14:48";68;25.5;20.9
"2013-04-26";"10:14:42";68;25.5;20.8
"2013-04-26";"10:14:31";67;25.6;20.8
"2013-04-26";"10:14:20";68;25.6;20.9
"2013-04-26";"10:14:14";67;25.6;20.8
"2013-04-26";"10:14:03";67;25.6;20.7
"2013-04-26";"10:13:57";66;25.6;20.6
"2013-04-26";"10:13:51";66;25.6;20.5
"2013-04-26";"10:13:46";65;25.6;20.4
"2013-04-26";"10:13:40";65;25.5;20.3
"2013-04-26";"10:13:34";65;25.4;20.3
"2013-04-26";"10:13:29";65;25.3;20.2
"2013-04-26";"10:13:23";65;25.3;20.1
"2013-04-26";"10:13:17";64;25.3;20
"2013-04-26";"10:13:12";65;25.2;20
"2013-04-26";"10:13:06";63;25.2;19.8
"2013-04-26";"10:12:43";64;25.1;19.8
"2013-04-26";"10:12:38";63;25.1;19.7
"2013-04-26";"10:12:32";63;25;19.6
"2013-04-26";"10:12:26";63;25;19.5
"2013-04-26";"10:12:15";62;25;19.4
"2013-04-26";"10:12:09";62;24.9;19.4
"2013-04-26";"10:12:03";63;24.8;19.3
"2013-04-26";"10:11:58";63;24.7;19.2
"2013-04-26";"10:11:52";63;24.6;19.2
"2013-04-26";"10:11:46";62;24.6;19.1
"2013-04-26";"10:11:40";62;24.6;19
"2013-04-26";"10:11:35";62;24.5;19
"2013-04-26";"10:11:29";62;24.4;18.9
"2013-04-26";"10:11:18";63;24.3;18.9
"2013-04-26";"10:11:06";64;24.3;19
"2013-04-26";"10:11:01";65;24.3;19.2
"2013-04-26";"10:10:55";64;24.4;19.2
"2013-04-26";"10:10:49";65;24.4;19.3
"2013-04-26";"10:10:44";65;24.3;19.3
"2013-04-26";"10:10:38";66;24.3;19.4
"2013-04-26";"10:10:27";67;24.3;19.5
"2013-04-26";"10:10:21";66;24.3;19.4
"2013-04-26";"10:10:15";67;24.2;19.4
"2013-04-26";"10:10:10";67;24.2;19.5
"2013-04-26";"10:10:04";67;24.3;19.6
"2013-04-26";"10:09:52";68;24.3;19.8
"2013-04-26";"10:09:41";70;24.3;20
"2013-04-26";"10:09:24";70;24.3;20.1
"2013-04-26";"10:09:02";71;24.2;20.1
"2013-04-26";"10:08:51";70;24.3;20.1
"2013-04-26";"10:08:45";69;24.4;20
"2013-04-26";"10:08:39";70;24.3;20
"2013-04-26";"10:08:16";68;24.4;19.8
"2013-04-26";"10:07:54";67;24.5;19.8
"2013-04-26";"10:07:42";66;24.6;19.7
"2013-04-26";"10:07:31";66;24.6;19.6
"2013-04-26";"10:07:25";65;24.6;19.5
"2013-04-26";"10:06:57";64;24.6;19.4
"2013-04-26";"10:06:51";64;24.7;19.4
"2013-04-26";"10:06:40";64;24.8;19.5
"2013-04-26";"10:06:34";63;24.9;19.5
"2013-04-26";"10:06:29";63;24.9;19.4
"2013-04-26";"10:06:23";62;25;19.4
"2013-04-26";"10:06:17";62;25.1;19.4
"2013-04-26";"10:06:11";62;25.2;19.5
"2013-04-26";"10:06:06";62;25.3;19.6
"2013-04-26";"10:06:00";61;25.4;19.6
"2013-04-26";"10:05:54";61;25.5;19.7
"2013-04-26";"10:05:48";62;25.5;19.8
"2013-04-26";"10:05:42";61;25.6;19.8
"2013-04-26";"10:05:37";62;25.8;20
"2013-04-26";"10:05:31";62;25.9;20.2
"2013-04-26";"10:05:25";62;26.1;20.3
"2013-04-26";"10:05:20";62;26.3;20.5
"2013-04-26";"10:05:14";63;26.4;20.7
"2013-04-26";"10:05:08";63;26.6;20.9
"2013-04-26";"10:04:57";63;26.7;21
"2013-04-26";"10:04:51";63;26.8;21.1
"2013-04-26";"10:04:45";63;26.9;21.2
"2013-04-26";"10:04:23";62;27;21.2
"2013-04-26";"10:04:17";62;27.1;21.2
"2013-04-26";"10:04:06";62;27;21.2
"2013-04-26";"10:03:55";63;26.8;21.2
"2013-04-26";"10:03:49";63;26.7;21.1
"2013-04-26";"10:03:43";64;26.6;21.1
"2013-04-26";"10:03:38";64;26.4;21
"2013-04-26";"10:03:32";64;26.3;20.9
"2013-04-26";"10:03:26";63;26.3;20.7
"2013-04-26";"10:03:21";64;26.1;20.6
"2013-04-26";"10:03:09";63;26;20.5
"2013-04-26";"10:03:04";63;25.9;20.4
"2013-04-26";"10:02:53";63;25.9;20.3
"2013-04-26";"10:02:41";62;25.9;20.2
"2013-04-26";"10:02:36";62;25.9;20.1
"2013-04-26";"10:02:24";61;25.9;20
"2013-04-26";"10:02:13";60;25.9;19.8
"2013-04-26";"10:02:07";60;25.8;19.7
"2013-04-26";"10:02:01";60;25.7;19.7
"2013-04-26";"10:01:55";60;25.7;19.6
"2013-04-26";"10:01:50";60;25.6;19.6
"2013-04-26";"10:01:39";;;
"2013-04-26";"10:01:38";60;25.5;19.4
"2013-04-26";"09:54:58";67;23.6;18.9
"2013-04-26";"09:54:41";67;23.5;18.9
"2013-04-26";"09:54:30";68;23.4;18.9
"2013-04-26";"09:54:07";68;23.3;18.9
"2013-04-26";"09:54:01";69;23.2;18.9
"2013-04-26";"09:53:56";69;23.2;18.8
"2013-04-26";"09:53:50";69;23.1;18.8
"2013-04-26";"09:53:44";69;23;18.7
"2013-04-26";"09:53:38";69;22.9;18.6
"2013-04-26";"09:53:33";69;22.8;18.5
"2013-04-26";"09:53:27";69;22.7;18.4
"2013-04-26";"09:53:21";69;22.6;18.3
"2013-04-26";"09:53:16";69;22.5;18.2
"2013-04-26";"09:53:04";69;22.4;18.1
"2013-04-26";"09:52:59";69;22.3;18.1
"2013-04-26";"09:52:42";70;22.2;18.1
"2013-04-26";"09:52:30";69;22.2;18
"2013-04-26";"09:51:50";69;22.3;18
"2013-04-26";"09:51:44";68;22.4;18
"2013-04-26";"09:51:38";69;22.4;18.1
"2013-04-26";"09:51:27";68;22.5;18.1
"2013-04-26";"09:51:10";67;22.6;18.1
"2013-04-26";"09:51:04";67;22.7;18.1
"2013-04-26";"09:50:53";66;22.8;18.1
"2013-04-26";"09:50:47";66;22.8;18
"2013-04-26";"09:50:42";66;22.7;18
"2013-04-26";"09:50:19";65;22.8;17.9
"2013-04-26";"09:50:08";64;22.9;17.9
"2013-04-26";"09:50:02";64;22.9;17.8
